fecha,codigo,producto,indice
2019-10-01,12110101,Corte de cabello y/o peinado,109.29075228278258
2019-11-01,12110101,Corte de cabello y/o peinado,109.9052052272332
2019-12-01,12110101,Corte de cabello y/o peinado,110.76673273703894
2020-01-01,12110101,Corte de cabello y/o peinado,111.13996305037797
2020-02-01,12110101,Corte de cabello y/o peinado,110.47200823561423
2020-03-01,12110101,Corte de cabello y/o peinado,110.40030829663992
2020-04-01,12110101,Corte de cabello y/o peinado,110.63361683628241
2020-05-01,12110101,Corte de cabello y/o peinado,110.68095466133403
2020-06-01,12110101,Corte de cabello y/o peinado,114.39684474176173
2020-07-01,12110101,Corte de cabello y/o peinado,113.14604226939203
2020-08-01,12110101,Corte de cabello y/o peinado,112.85649110669684
2020-09-01,12110101,Corte de cabello y/o peinado,112.25205920332242
2020-10-01,12110101,Corte de cabello y/o peinado,111.06400546254542
2020-11-01,12110101,Corte de cabello y/o peinado,112.20141775878186
2020-12-01,12110101,Corte de cabello y/o peinado,114.49856012516442
2021-01-01,12110101,Corte de cabello y/o peinado,113.57636689574406
2021-02-01,12110101,Corte de cabello y/o peinado,112.52064068562792
2021-03-01,12110101,Corte de cabello y/o peinado,112.04021605247085
2021-04-01,12110101,Corte de cabello y/o peinado,112.92693920136787
2021-05-01,12110101,Corte de cabello y/o peinado,111.81140721282563
2021-06-01,12110101,Corte de cabello y/o peinado,111.97950132418768
2021-07-01,12110101,Corte de cabello y/o peinado,112.33341297349422
2021-08-01,12110101,Corte de cabello y/o peinado,112.17181853290077
2021-09-01,12110101,Corte de cabello y/o peinado,112.2656410422783
2021-10-01,12110101,Corte de cabello y/o peinado,113.27486517399589
2021-11-01,12110101,Corte de cabello y/o peinado,113.59232567779213
2021-12-01,12110101,Corte de cabello y/o peinado,115.78099676367748
2022-01-01,12110101,Corte de cabello y/o peinado,115.01752811910289
2022-02-01,12110101,Corte de cabello y/o peinado,113.0475908058877
2022-03-01,12110101,Corte de cabello y/o peinado,113.23776855878147
2022-04-01,12110101,Corte de cabello y/o peinado,113.9433057533731
2022-05-01,12110101,Corte de cabello y/o peinado,113.93907279775087
2022-06-01,12110101,Corte de cabello y/o peinado,113.71287429308094
2022-07-01,12110101,Corte de cabello y/o peinado,113.60569411822551
2022-08-01,12110101,Corte de cabello y/o peinado,113.65412844989807
2022-09-01,12110101,Corte de cabello y/o peinado,113.5565109951508
2022-10-01,12110101,Corte de cabello y/o peinado,113.9366030358976
2022-11-01,12110101,Corte de cabello y/o peinado,113.87317764314473
2022-12-01,12110101,Corte de cabello y/o peinado,115.48082494043331
2023-01-01,12110101,Corte de cabello y/o peinado,115.26349408812544
2023-02-01,12110101,Corte de cabello y/o peinado,115.18579846823627
2023-03-01,12110101,Corte de cabello y/o peinado,115.55933705410983
2023-04-01,12110101,Corte de cabello y/o peinado,115.54721471536669
2023-05-01,12110101,Corte de cabello y/o peinado,115.63859622129249
2023-06-01,12110101,Corte de cabello y/o peinado,115.32878732621363
2023-07-01,12110101,Corte de cabello y/o peinado,115.30588823363217
2023-08-01,12110101,Corte de cabello y/o peinado,116.25329050661159
2023-09-01,12110101,Corte de cabello y/o peinado,116.65079126363487
2023-10-01,12110101,Corte de cabello y/o peinado,117.168536972615
2023-11-01,12110101,Corte de cabello y/o peinado,117.57684384636372
2023-12-01,12110101,Corte de cabello y/o peinado,119.7869015263444
2024-01-01,12110101,Corte de cabello y/o peinado,119.51541109318622
2024-02-01,12110101,Corte de cabello y/o peinado,119.46042008775473
2024-03-01,12110101,Corte de cabello y/o peinado,118.7674769271178
2024-04-01,12110101,Corte de cabello y/o peinado,119.00861573119133
2024-05-01,12110101,Corte de cabello y/o peinado,119.15083337135141
2024-06-01,12110101,Corte de cabello y/o peinado,119.44448832621217
2024-07-01,12110101,Corte de cabello y/o peinado,118.98309929160182
2024-08-01,12110101,Corte de cabello y/o peinado,119.41157537082078
2024-09-01,12110101,Corte de cabello y/o peinado,119.45437931221548
2024-10-01,12110101,Corte de cabello y/o peinado,120.08335168298345
2024-11-01,12110101,Corte de cabello y/o peinado,120.90687269076506
2024-12-01,12110101,Corte de cabello y/o peinado,122.36682977368893
2025-01-01,12110101,Corte de cabello y/o peinado,124.40982069577795
2025-02-01,12110101,Corte de cabello y/o peinado,124.45523126967373
2025-03-01,12110101,Corte de cabello y/o peinado,123.74522026217987
2025-04-01,12110101,Corte de cabello y/o peinado,125.43939722232133
2025-05-01,12110101,Corte de cabello y/o peinado,127.17683649016196
2025-06-01,12110101,Corte de cabello y/o peinado,128.22569674147127
2025-07-01,12110101,Corte de cabello y/o peinado,131.16689557003315
2025-08-01,12110101,Corte de cabello y/o peinado,132.68283342796786
2025-09-01,12110101,Corte de cabello y/o peinado,133.0055508859617
2025-10-01,12110101,Corte de cabello y/o peinado,133.8284543966095
2025-11-01,12110101,Corte de cabello y/o peinado,134.3561057654804
2025-12-01,12110101,Corte de cabello y/o peinado,137.48880675973345
2018-01-01,12110102,Servicio de salón de belleza,101.96040881144124
2018-02-01,12110102,Servicio de salón de belleza,100.4034964147477
2018-03-01,12110102,Servicio de salón de belleza,101.35301882740406
2018-04-01,12110102,Servicio de salón de belleza,101.39915550132024
2018-05-01,12110102,Servicio de salón de belleza,101.66081312548468
2018-06-01,12110102,Servicio de salón de belleza,101.66965153776242
2018-07-01,12110102,Servicio de salón de belleza,101.27597966534381
2018-08-01,12110102,Servicio de salón de belleza,100.371415760888
2018-09-01,12110102,Servicio de salón de belleza,100.06427674199709
2018-10-01,12110102,Servicio de salón de belleza,101.12453441905545
2018-11-01,12110102,Servicio de salón de belleza,102.13364701593551
2018-12-01,12110102,Servicio de salón de belleza,104.3341679955452
2019-01-01,12110102,Servicio de salón de belleza,103.12258186856084
2019-02-01,12110102,Servicio de salón de belleza,103.27220187852353
2019-03-01,12110102,Servicio de salón de belleza,103.70418565490624
2019-04-01,12110102,Servicio de salón de belleza,104.6860906798893
2019-05-01,12110102,Servicio de salón de belleza,104.54455307201536
2019-06-01,12110102,Servicio de salón de belleza,104.60964277009724
2019-07-01,12110102,Servicio de salón de belleza,103.84807455179823
2019-08-01,12110102,Servicio de salón de belleza,105.53350797702822
2019-09-01,12110102,Servicio de salón de belleza,104.51667169299166
2019-10-01,12110102,Servicio de salón de belleza,103.68908737976064
2019-11-01,12110102,Servicio de salón de belleza,104.197139008696
2019-12-01,12110102,Servicio de salón de belleza,104.61575558212326
2020-01-01,12110102,Servicio de salón de belleza,105.04613223586905
2020-02-01,12110102,Servicio de salón de belleza,105.28077460343196
2020-03-01,12110102,Servicio de salón de belleza,104.97076961757676
2020-04-01,12110102,Servicio de salón de belleza,104.97080632165449
2020-05-01,12110102,Servicio de salón de belleza,103.89064506690293
2020-06-01,12110102,Servicio de salón de belleza,103.93496013972157
2020-07-01,12110102,Servicio de salón de belleza,103.87434212405586
2020-08-01,12110102,Servicio de salón de belleza,101.75884784086708
2020-09-01,12110102,Servicio de salón de belleza,101.61659843186905
2020-10-01,12110102,Servicio de salón de belleza,102.67592502146026
2020-11-01,12110102,Servicio de salón de belleza,103.51105149497133
2020-12-01,12110102,Servicio de salón de belleza,104.82725937073909
2021-01-01,12110102,Servicio de salón de belleza,102.57851497899186
2021-02-01,12110102,Servicio de salón de belleza,103.91597322584832
2021-03-01,12110102,Servicio de salón de belleza,104.1020851803935
2021-04-01,12110102,Servicio de salón de belleza,104.63713517970928
2021-05-01,12110102,Servicio de salón de belleza,105.61635259843803
2021-06-01,12110102,Servicio de salón de belleza,105.57077035544688
2021-07-01,12110102,Servicio de salón de belleza,106.58654867082748
2021-08-01,12110102,Servicio de salón de belleza,106.79248692515142
2021-09-01,12110102,Servicio de salón de belleza,106.340218106651
2021-10-01,12110102,Servicio de salón de belleza,106.87185990368152
2021-11-01,12110102,Servicio de salón de belleza,107.3718304204478
2021-12-01,12110102,Servicio de salón de belleza,109.92116432262063
2022-01-01,12110102,Servicio de salón de belleza,110.09788519294439
2022-02-01,12110102,Servicio de salón de belleza,109.11324729725331
2022-03-01,12110102,Servicio de salón de belleza,109.5516270816612
2022-04-01,12110102,Servicio de salón de belleza,109.28934103208915
2022-05-01,12110102,Servicio de salón de belleza,110.24403778158269
2022-06-01,12110102,Servicio de salón de belleza,110.43658620072434
2022-07-01,12110102,Servicio de salón de belleza,112.23417204300628
2022-08-01,12110102,Servicio de salón de belleza,111.17783677711772
2022-09-01,12110102,Servicio de salón de belleza,111.98208538822377
2022-10-01,12110102,Servicio de salón de belleza,111.77806665162649
2022-11-01,12110102,Servicio de salón de belleza,111.19906088075142
2022-12-01,12110102,Servicio de salón de belleza,113.43836810296557
2023-01-01,12110102,Servicio de salón de belleza,114.06723231778602
2023-02-01,12110102,Servicio de salón de belleza,114.65375738218344
2023-03-01,12110102,Servicio de salón de belleza,113.3151423119185
2023-04-01,12110102,Servicio de salón de belleza,112.16427739417306
2023-05-01,12110102,Servicio de salón de belleza,112.8509561601659
2023-06-01,12110102,Servicio de salón de belleza,113.87327917612939
2023-07-01,12110102,Servicio de salón de belleza,115.29855843719699
2023-08-01,12110102,Servicio de salón de belleza,113.63521723153507
2023-09-01,12110102,Servicio de salón de belleza,114.51062977242452
2023-10-01,12110102,Servicio de salón de belleza,114.97970554056467
2023-11-01,12110102,Servicio de salón de belleza,115.65949730820174
2023-12-01,12110102,Servicio de salón de belleza,117.27293081844014
2024-01-01,12110102,Servicio de salón de belleza,117.59855098543026
2024-02-01,12110102,Servicio de salón de belleza,118.63644731877226
2024-03-01,12110102,Servicio de salón de belleza,119.87504682611134
2024-04-01,12110102,Servicio de salón de belleza,120.10471186274951
2024-05-01,12110102,Servicio de salón de belleza,120.73086525276166
2024-06-01,12110102,Servicio de salón de belleza,120.74930055008008
2024-07-01,12110102,Servicio de salón de belleza,118.96871760796152
2024-08-01,12110102,Servicio de salón de belleza,120.79960905872302
2024-09-01,12110102,Servicio de salón de belleza,122.09631663259097
2024-10-01,12110102,Servicio de salón de belleza,123.84774973559362
2024-11-01,12110102,Servicio de salón de belleza,123.80626146308768
2024-12-01,12110102,Servicio de salón de belleza,125.70948633170684
2025-01-01,12110102,Servicio de salón de belleza,127.4434438376217
2025-02-01,12110102,Servicio de salón de belleza,126.79750448713669
2025-03-01,12110102,Servicio de salón de belleza,127.51462805432345
2025-04-01,12110102,Servicio de salón de belleza,127.92542736278578
2025-05-01,12110102,Servicio de salón de belleza,129.0998871392434
2025-06-01,12110102,Servicio de salón de belleza,132.35319598839803
2025-07-01,12110102,Servicio de salón de belleza,136.96260441707764
2025-08-01,12110102,Servicio de salón de belleza,139.35227476024684
2025-09-01,12110102,Servicio de salón de belleza,140.62216244170975
2025-10-01,12110102,Servicio de salón de belleza,140.4814795815119
2025-11-01,12110102,Servicio de salón de belleza,142.56700903088745
2025-12-01,12110102,Servicio de salón de belleza,145.53441375320392
2018-01-01,12110103,Manicura /pedicura,100.08552069307537
2018-02-01,12110103,Manicura /pedicura,100.70715320845713
2018-03-01,12110103,Manicura /pedicura,98.91015858403787
2018-04-01,12110103,Manicura /pedicura,99.99974729231077
2018-05-01,12110103,Manicura /pedicura,101.5698983365849
2018-06-01,12110103,Manicura /pedicura,101.2288218124755
2018-07-01,12110103,Manicura /pedicura,99.19164987560863
2018-08-01,12110103,Manicura /pedicura,98.84874633421552
2018-09-01,12110103,Manicura /pedicura,100.22664886347572
2018-10-01,12110103,Manicura /pedicura,99.12559090022177
2018-11-01,12110103,Manicura /pedicura,100.11789192866536
2018-12-01,12110103,Manicura /pedicura,103.14279500951409
2019-01-01,12110103,Manicura /pedicura,103.2334484206288
2019-02-01,12110103,Manicura /pedicura,100.02293277437988
2019-03-01,12110103,Manicura /pedicura,99.83985812652875
2019-04-01,12110103,Manicura /pedicura,101.29566576775335
2019-05-01,12110103,Manicura /pedicura,102.89990328510945
2019-06-01,12110103,Manicura /pedicura,100.63424144746953
2019-07-01,12110103,Manicura /pedicura,99.3883544542007
2019-08-01,12110103,Manicura /pedicura,99.8833736032477
2019-09-01,12110103,Manicura /pedicura,99.2603808802818
2019-10-01,12110103,Manicura /pedicura,98.56615705532398
2019-11-01,12110103,Manicura /pedicura,101.15927232999309
2019-12-01,12110103,Manicura /pedicura,103.44995122942635
2020-01-01,12110103,Manicura /pedicura,103.58036859054334
2020-02-01,12110103,Manicura /pedicura,101.91616103481343
2020-03-01,12110103,Manicura /pedicura,98.74146642947838
2020-04-01,12110103,Manicura /pedicura,98.74146642947838
2020-05-01,12110103,Manicura /pedicura,98.7753249006006
2020-06-01,12110103,Manicura /pedicura,98.82779284605483
2020-07-01,12110103,Manicura /pedicura,98.68920583493754
2020-08-01,12110103,Manicura /pedicura,98.89359656490328
2020-09-01,12110103,Manicura /pedicura,98.57456047036679
2020-10-01,12110103,Manicura /pedicura,100.3617776647735
2020-11-01,12110103,Manicura /pedicura,98.89971899983459
2020-12-01,12110103,Manicura /pedicura,101.51938431629826
2021-01-01,12110103,Manicura /pedicura,100.07341713880339
2021-02-01,12110103,Manicura /pedicura,98.31389804029305
2021-03-01,12110103,Manicura /pedicura,98.59873288035023
2021-04-01,12110103,Manicura /pedicura,100.51680218842596
2021-05-01,12110103,Manicura /pedicura,100.85333031956958
2021-06-01,12110103,Manicura /pedicura,100.92797904967358
2021-07-01,12110103,Manicura /pedicura,99.05735804201046
2021-08-01,12110103,Manicura /pedicura,98.42750304837017
2021-09-01,12110103,Manicura /pedicura,99.69952189974433
2021-10-01,12110103,Manicura /pedicura,98.57617881603069
2021-11-01,12110103,Manicura /pedicura,100.57433168133574
2021-12-01,12110103,Manicura /pedicura,103.41257871862086
2022-01-01,12110103,Manicura /pedicura,98.78626959499067
2022-02-01,12110103,Manicura /pedicura,99.2110253596844
2022-03-01,12110103,Manicura /pedicura,98.90795048290983
2022-04-01,12110103,Manicura /pedicura,98.59307341306341
2022-05-01,12110103,Manicura /pedicura,99.21403368885974
2022-06-01,12110103,Manicura /pedicura,99.51205206087617
2022-07-01,12110103,Manicura /pedicura,99.7547476003402
2022-08-01,12110103,Manicura /pedicura,99.20213856607919
2022-09-01,12110103,Manicura /pedicura,98.89434480514197
2022-10-01,12110103,Manicura /pedicura,99.25040582455792
2022-11-01,12110103,Manicura /pedicura,98.21307963185343
2022-12-01,12110103,Manicura /pedicura,99.78747494641605
2023-01-01,12110103,Manicura /pedicura,100.64889804738264
2023-02-01,12110103,Manicura /pedicura,99.34021122206448
2023-03-01,12110103,Manicura /pedicura,99.92171119027891
2023-04-01,12110103,Manicura /pedicura,99.61303795890709
2023-05-01,12110103,Manicura /pedicura,99.94559592638367
2023-06-01,12110103,Manicura /pedicura,100.60079203515562
2023-07-01,12110103,Manicura /pedicura,100.39838224480768
2023-08-01,12110103,Manicura /pedicura,101.02530563031122
2023-09-01,12110103,Manicura /pedicura,101.2949918472688
2023-10-01,12110103,Manicura /pedicura,101.28326505452907
2023-11-01,12110103,Manicura /pedicura,102.53040191636093
2023-12-01,12110103,Manicura /pedicura,103.42111684572204
2024-01-01,12110103,Manicura /pedicura,100.90510573458467
2024-02-01,12110103,Manicura /pedicura,101.92759343007796
2024-03-01,12110103,Manicura /pedicura,103.44373502433675
2024-04-01,12110103,Manicura /pedicura,104.02427195741726
2024-05-01,12110103,Manicura /pedicura,104.63538480575893
2024-06-01,12110103,Manicura /pedicura,104.99071703534032
2024-07-01,12110103,Manicura /pedicura,104.6669267577596
2024-08-01,12110103,Manicura /pedicura,106.61343735927302
2024-09-01,12110103,Manicura /pedicura,107.61169345312085
2024-10-01,12110103,Manicura /pedicura,109.36249889063573
2024-11-01,12110103,Manicura /pedicura,110.84908583591555
2024-12-01,12110103,Manicura /pedicura,109.67733069627003
2025-01-01,12110103,Manicura /pedicura,111.95465245087736
2025-02-01,12110103,Manicura /pedicura,111.86956089483608
2025-03-01,12110103,Manicura /pedicura,110.8739303654202
2025-04-01,12110103,Manicura /pedicura,109.25450628466997
2025-05-01,12110103,Manicura /pedicura,111.64565324513968
2025-06-01,12110103,Manicura /pedicura,115.00320542221039
2025-07-01,12110103,Manicura /pedicura,115.01220975869009
2025-08-01,12110103,Manicura /pedicura,118.57189906025792
2025-09-01,12110103,Manicura /pedicura,118.11336094515947
2025-10-01,12110103,Manicura /pedicura,118.80341301861957
2025-11-01,12110103,Manicura /pedicura,120.29704641309206
2025-12-01,12110103,Manicura /pedicura,122.21339123873062
2018-01-01,12110201,Sauna,100.59537194173467
2018-02-01,12110201,Sauna,101.49477557642128
2018-03-01,12110201,Sauna,101.79935419168594
2018-04-01,12110201,Sauna,100.89372741862807
2018-05-01,12110201,Sauna,99.32507290652174
2018-06-01,12110201,Sauna,100.07674659510921
2018-07-01,12110201,Sauna,100.6260124533557
2018-08-01,12110201,Sauna,101.06537644474571
2018-09-01,12110201,Sauna,101.4325140453226
2018-10-01,12110201,Sauna,102.37054681837931
2018-11-01,12110201,Sauna,102.02797675374885
2018-12-01,12110201,Sauna,102.24175790099036
2019-01-01,12110201,Sauna,102.18596040023706
2019-02-01,12110201,Sauna,102.58810241841225
2019-03-01,12110201,Sauna,102.52976205738607
2019-04-01,12110201,Sauna,102.26216150862344
2019-05-01,12110201,Sauna,102.84377967580897
2019-06-01,12110201,Sauna,102.85106342794951
2019-07-01,12110201,Sauna,102.96351590726395
2019-08-01,12110201,Sauna,103.22017266760437
2019-09-01,12110201,Sauna,103.27784246461913
2019-10-01,12110201,Sauna,103.45912501631751
2019-11-01,12110201,Sauna,103.45047458265506
2019-12-01,12110201,Sauna,103.55245113227419
2020-01-01,12110201,Sauna,103.78889306504469
2020-02-01,12110201,Sauna,103.5872773931741
2020-03-01,12110201,Sauna,103.5872773931741
2020-04-01,12110201,Sauna,103.5872773931741
2020-05-01,12110201,Sauna,103.5872773931741
2020-06-01,12110201,Sauna,103.5872773931741
2020-07-01,12110201,Sauna,103.5872773931741
2020-08-01,12110201,Sauna,103.5872773931741
2020-09-01,12110201,Sauna,103.80037318982889
2020-10-01,12110201,Sauna,104.41204284612657
2020-11-01,12110201,Sauna,106.09530910821661
2020-12-01,12110201,Sauna,107.05329844623208
2021-01-01,12110201,Sauna,106.88666135134275
2021-02-01,12110201,Sauna,106.43672065185108
2021-03-01,12110201,Sauna,105.98244174344013
2021-04-01,12110201,Sauna,106.34734972944592
2021-05-01,12110201,Sauna,106.17315583322966
2021-06-01,12110201,Sauna,106.27875394532292
2021-07-01,12110201,Sauna,106.27875394532292
2021-08-01,12110201,Sauna,106.35656822600572
2021-09-01,12110201,Sauna,105.91796610214057
2021-10-01,12110201,Sauna,105.91796610214057
2021-11-01,12110201,Sauna,106.61867147061716
2021-12-01,12110201,Sauna,106.59251444960655
2022-01-01,12110201,Sauna,106.37417587887816
2022-02-01,12110201,Sauna,106.39389370524755
2022-03-01,12110201,Sauna,106.49547704681115
2022-04-01,12110201,Sauna,106.49547704681115
2022-05-01,12110201,Sauna,106.49547704681115
2022-06-01,12110201,Sauna,106.24645303049991
2022-07-01,12110201,Sauna,106.62990424327295
2022-08-01,12110201,Sauna,106.62990424327295
2022-09-01,12110201,Sauna,106.54627094275719
2022-10-01,12110201,Sauna,106.55737336385604
2022-11-01,12110201,Sauna,106.55737322029708
2022-12-01,12110201,Sauna,106.10635712046077
2023-01-01,12110201,Sauna,105.98765882045574
2023-02-01,12110201,Sauna,106.11114840153162
2023-03-01,12110201,Sauna,106.3054748660203
2023-04-01,12110201,Sauna,106.60822683678022
2023-05-01,12110201,Sauna,105.75721578692436
2023-06-01,12110201,Sauna,105.31151022100185
2023-07-01,12110201,Sauna,104.98177676998965
2023-08-01,12110201,Sauna,105.18297612080842
2023-09-01,12110201,Sauna,105.18297612080842
2023-10-01,12110201,Sauna,104.87574065943808
2023-11-01,12110201,Sauna,103.8602885364619
2023-12-01,12110201,Sauna,105.06808988604848
2024-01-01,12110201,Sauna,104.92321532812905
2024-02-01,12110201,Sauna,105.19557858972479
2024-03-01,12110201,Sauna,104.8277905233941
2024-04-01,12110201,Sauna,104.8277905233941
2024-05-01,12110201,Sauna,104.8277905233941
2024-06-01,12110201,Sauna,104.8277905233941
2024-07-01,12110201,Sauna,105.69646191226931
2024-08-01,12110201,Sauna,105.66212475682583
2024-09-01,12110201,Sauna,105.28874636012276
2024-10-01,12110201,Sauna,105.5187037336133
2024-11-01,12110201,Sauna,106.15483340017889
2024-12-01,12110201,Sauna,106.71905867873113
2025-01-01,12110201,Sauna,106.48634669546719
2025-02-01,12110201,Sauna,106.46271530765145
2025-03-01,12110201,Sauna,106.56669393085303
2025-04-01,12110201,Sauna,106.56669393085303
2025-05-01,12110201,Sauna,106.56669393085303
2025-06-01,12110201,Sauna,106.56669393085303
2025-07-01,12110201,Sauna,109.2588314285614
2025-08-01,12110201,Sauna,110.87883225158191
2025-09-01,12110201,Sauna,110.87883225158191
2025-10-01,12110201,Sauna,111.2422295664054
2025-11-01,12110201,Sauna,112.32833697068038
2025-12-01,12110201,Sauna,112.98522842454261
2018-01-01,12110204,Ducha pública,106.43761088739538
2018-02-01,12110204,Ducha pública,106.8566551020132
2018-03-01,12110204,Ducha pública,107.79775540100809
2018-04-01,12110204,Ducha pública,107.7395485773559
2018-05-01,12110204,Ducha pública,108.52990125393687
2018-06-01,12110204,Ducha pública,108.91962348643256
2018-07-01,12110204,Ducha pública,107.94359088909118
2018-08-01,12110204,Ducha pública,108.2226117209198
2018-09-01,12110204,Ducha pública,107.76747585309612
2018-10-01,12110204,Ducha pública,107.65753478701336
2018-11-01,12110204,Ducha pública,108.29771827555625
2018-12-01,12110204,Ducha pública,107.39063290119142
2019-01-01,12110204,Ducha pública,106.90524110347826
2019-02-01,12110204,Ducha pública,106.83791896619093
2019-03-01,12110204,Ducha pública,106.84072329560057
2019-04-01,12110204,Ducha pública,106.84049913156235
2019-05-01,12110204,Ducha pública,106.84050741858782
2019-06-01,12110204,Ducha pública,106.33833149389528
2019-07-01,12110204,Ducha pública,105.83851571404873
2019-08-01,12110204,Ducha pública,106.50647482576623
2019-09-01,12110204,Ducha pública,106.00586846369247
2019-10-01,12110204,Ducha pública,105.96087861691805
2019-11-01,12110204,Ducha pública,106.60597548284561
2019-12-01,12110204,Ducha pública,108.90832661334974
2020-01-01,12110204,Ducha pública,110.8502066394128
2020-02-01,12110204,Ducha pública,110.77187063096152
2020-03-01,12110204,Ducha pública,109.654002692718
2020-04-01,12110204,Ducha pública,109.654002692718
2020-05-01,12110204,Ducha pública,110.21151937331352
2020-06-01,12110204,Ducha pública,110.42901940001562
2020-07-01,12110204,Ducha pública,110.39013916274847
2020-08-01,12110204,Ducha pública,109.69779299255966
2020-09-01,12110204,Ducha pública,110.39791405001836
2020-10-01,12110204,Ducha pública,109.381098100017
2020-11-01,12110204,Ducha pública,109.25791270987253
2020-12-01,12110204,Ducha pública,109.82524537210432
2021-01-01,12110204,Ducha pública,108.65828012292596
2021-02-01,12110204,Ducha pública,108.70293310211613
2021-03-01,12110204,Ducha pública,108.70293310211613
2021-04-01,12110204,Ducha pública,110.20442443648118
2021-05-01,12110204,Ducha pública,110.77187063096152
2021-06-01,12110204,Ducha pública,111.83544446461539
2021-07-01,12110204,Ducha pública,111.49808836024022
2021-08-01,12110204,Ducha pública,111.2216655108877
2021-09-01,12110204,Ducha pública,111.2216655108877
2021-10-01,12110204,Ducha pública,112.36998246671351
2021-11-01,12110204,Ducha pública,113.16073126311059
2021-12-01,12110204,Ducha pública,113.16073126311059
2022-01-01,12110204,Ducha pública,113.56708224085861
2022-02-01,12110204,Ducha pública,113.5514263923932
2022-03-01,12110204,Ducha pública,112.85341935512486
2022-04-01,12110204,Ducha pública,113.5514263923932
2022-05-01,12110204,Ducha pública,114.13610628498314
2022-06-01,12110204,Ducha pública,114.13610628498314
2022-07-01,12110204,Ducha pública,113.5514263923932
2022-08-01,12110204,Ducha pública,114.13610628498314
2022-09-01,12110204,Ducha pública,114.13610628498314
2022-10-01,12110204,Ducha pública,114.13610628498314
2022-11-01,12110204,Ducha pública,114.93928189038209
2022-12-01,12110204,Ducha pública,114.93928354778717
2023-01-01,12110204,Ducha pública,114.93928354778717
2023-02-01,12110204,Ducha pública,114.93928354778717
2023-03-01,12110204,Ducha pública,114.93928354778717
2023-04-01,12110204,Ducha pública,114.93928354778717
2023-05-01,12110204,Ducha pública,115.92998873802524
2023-06-01,12110204,Ducha pública,115.92998873802524
2023-07-01,12110204,Ducha pública,115.92998873802524
2023-08-01,12110204,Ducha pública,115.92998873802524
2023-09-01,12110204,Ducha pública,115.92998873802524
2023-10-01,12110204,Ducha pública,115.92998873802524
2023-11-01,12110204,Ducha pública,115.92998873802524
2023-12-01,12110204,Ducha pública,115.92998873802524
2024-01-01,12110204,Ducha pública,116.7100161952565
2024-02-01,12110204,Ducha pública,116.7100161952565
2024-03-01,12110204,Ducha pública,116.7100161952565
2024-04-01,12110204,Ducha pública,116.7100161952565
2024-05-01,12110204,Ducha pública,116.7100161952565
2024-06-01,12110204,Ducha pública,116.7100161952565
2024-07-01,12110204,Ducha pública,117.26117175512259
2024-08-01,12110204,Ducha pública,117.26117175512259
2024-09-01,12110204,Ducha pública,117.26117175512259
2024-10-01,12110204,Ducha pública,122.48888678795753
2024-11-01,12110204,Ducha pública,122.28357614697833
2024-12-01,12110204,Ducha pública,122.93847159178874
2025-01-01,12110204,Ducha pública,124.70500603216905
2025-02-01,12110204,Ducha pública,125.17677644616288
2025-03-01,12110204,Ducha pública,125.17677644616288
2025-04-01,12110204,Ducha pública,128.07722043428643
2025-05-01,12110204,Ducha pública,128.07722043428643
2025-06-01,12110204,Ducha pública,128.5972843177472
2025-07-01,12110204,Ducha pública,135.82495775140302
2025-08-01,12110204,Ducha pública,134.38131731294746
2025-09-01,12110204,Ducha pública,134.38131731294746
2025-10-01,12110204,Ducha pública,136.02495930953268
2025-11-01,12110204,Ducha pública,136.02495930953268
2025-12-01,12110204,Ducha pública,136.02495930953268
2018-01-01,12110205,Baño publico,99.62227485620883
2018-02-01,12110205,Baño publico,99.62227485620883
2018-03-01,12110205,Baño publico,99.62227485620883
2018-04-01,12110205,Baño publico,99.62227485620883
2018-05-01,12110205,Baño publico,99.62227485620883
2018-06-01,12110205,Baño publico,99.62227485620883
2018-07-01,12110205,Baño publico,99.62227485620883
2018-08-01,12110205,Baño publico,99.62227485620883
2018-09-01,12110205,Baño publico,99.62227485620883
2018-10-01,12110205,Baño publico,99.62227485620883
2018-11-01,12110205,Baño publico,99.62227485620883
2018-12-01,12110205,Baño publico,99.62227485620883
2019-01-01,12110205,Baño publico,99.62227485620883
2019-02-01,12110205,Baño publico,99.62227485620883
2019-03-01,12110205,Baño publico,99.62227485620883
2019-04-01,12110205,Baño publico,99.62227485620883
2019-05-01,12110205,Baño publico,99.62227485620883
2019-06-01,12110205,Baño publico,99.62227485620883
2019-07-01,12110205,Baño publico,99.62227485620883
2019-08-01,12110205,Baño publico,99.62227485620883
2019-09-01,12110205,Baño publico,99.62227485620883
2019-10-01,12110205,Baño publico,99.62227485620883
2019-11-01,12110205,Baño publico,98.67533982130068
2019-12-01,12110205,Baño publico,98.79895463174024
2020-01-01,12110205,Baño publico,98.79895463174024
2020-02-01,12110205,Baño publico,98.79895463174024
2020-03-01,12110205,Baño publico,98.79895463174024
2020-04-01,12110205,Baño publico,98.79895463174024
2020-05-01,12110205,Baño publico,98.74432659202115
2020-06-01,12110205,Baño publico,98.74432659202115
2020-07-01,12110205,Baño publico,98.79895463174024
2020-08-01,12110205,Baño publico,98.79895463174024
2020-09-01,12110205,Baño publico,98.79895463174024
2020-10-01,12110205,Baño publico,98.79895463174024
2020-11-01,12110205,Baño publico,98.79895463174024
2020-12-01,12110205,Baño publico,98.91814892389658
2021-01-01,12110205,Baño publico,98.91814892389658
2021-02-01,12110205,Baño publico,98.91814892389658
